"build","experimentName","subject","date","time","block","StaySwitch","conc","trialnum","outcomeindex","practiceblock","cannon","hitmiss","ang","angmu","angrand","angsurprise","cannonballs_caught","cannonballs_missed","placementAngle","calculateSelectedPosition","centsearned","totalearnings","centsearned","trial.Instructions_PlaceShield.latency","trial.placeshield_mouse.latency","picture.shield.currentitem","angoddball","angsurprise","angleup","angledown"
"6.4.2","Cannonball Task","483419443","2021-07-23","13:11:30","2","1","18.7749999999999985789","0","6","4","1","0","0","267.0570258486683314914","257.7294780325703413837","54.5980867404951979438","0","3","103.8999874120356281537","103.8999874120356281537","0.0500000000000000028","0.3500000000000000333","0","1460","816","Arc8-removebg-preview.png","1.0992582079526020955","292.156261906995496247","106.8999874120356281537","100.8999874120356281537"
"6.4.2","Cannonball Task","483419443","2021-07-23","13:11:30","2","1","18.7749999999999985789","0","6","4","1","0","0","267.0570258486683314914","257.7294780325703413837","270.4738737248056281715","0","3","265.3937021493582051335","265.3937021493582051335","0.0500000000000000028","0.3500000000000000333","0","1460","1897","Arc8-removebg-preview.png","-1.4311198596809746597","172.3242468974376606639","268.3937021493582051335","262.3937021493582051335"
"6.4.2","Cannonball Task","483419443","2021-07-23","13:11:30","2","1","18.7749999999999985789","0","6","4","1","0","0","267.0570258486683314914","257.7294780325703413837","216.357477273875275614","0","3","265.3937021493582051335","265.3937021493582051335","0.0500000000000000028","0.3500000000000000333","0","1460","1897","Arc24-removebg-preview.png","1.2534749515489431726","353.6616588834816639064","276.3937021493582051335","254.3937021493582051335"
"6.4.2","Cannonball Task","483419443","2021-07-23","13:11:30","2","1","18.7749999999999985789","0","5","4","1","1","0","267.0570258486683314914","257.7294780325703413837","191.3424825275648686329","1","3","265.3937021493582051335","265.3937021493582051335","0.0500000000000000028","0.3500000000000000333","0.0500000000000000028","1460","1897","Arc24-removebg-preview.png","-1.0015210147056834433","189.1318066951660057384","276.3937021493582051335","254.3937021493582051335"
"6.4.2","Cannonball Task","483419443","2021-07-23","13:11:30","2","0","18.7749999999999985789","0","5","4","1","1","0","267.0570258486683314914","258.9888526084298518981","234.0776128401229243536","1","3","265.3937021493582051335","265.3937021493582051335","0.0500000000000000028","0.3500000000000000333","0.0500000000000000028","1460","1897","Arc24-removebg-preview.png","-0.6687263292629080924","333.777549605299157065","276.3937021493582051335","254.3937021493582051335"
"6.4.2","Cannonball Task","483419443","2021-07-23","13:11:30","2","0","18.7749999999999985789","0","5","4","1","1","0","267.0570258486683314914","258.9888526084298518981","233.8544621863063639466","1","3","265.3937021493582051335","265.3937021493582051335","0.0500000000000000028","0.3500000000000000333","0.0500000000000000028","1460","711","Arc24-removebg-preview.png","0.6467434841475538931","273.9270864040420860874","276.3937021493582051335","254.3937021493582051335"
"6.4.2","Cannonball Task","483419443","2021-07-23","13:11:30","2","0","18.7749999999999985789","0","5","4","1","1","0","267.0570258486683314914","258.9888526084298518981","41.5683865737096382986","1","3","265.3937021493582051335","265.3937021493582051335","0.0500000000000000028","0.3500000000000000333","0.0500000000000000028","1460","711","Arc12-removebg-preview.png","-1.504244450856643267","203.7256706607820717636","270.3937021493582051335","260.3937021493582051335"
"6.4.2","Cannonball Task","483419443","2021-07-23","13:11:30","2","0","18.7749999999999985789","0","6","4","1","0","0","267.0570258486683314914","258.9888526084298518981","40.892112748905113051","1","4","265.3937021493582051335","265.3937021493582051335","0.0500000000000000028","0.3500000000000000333","0.0500000000000000028","1460","711","Arc12-removebg-preview.png","6.8933318913092378466","142.8052892868419405659","270.3937021493582051335","260.3937021493582051335"
"6.4.2","Cannonball Task","483419443","2021-07-23","13:11:30","2","0","18.7749999999999985789","0","6","4","1","0","0","267.0570258486683314914","258.9888526084298518981","9.8582672071313179885","1","4","265.3937021493582051335","265.3937021493582051335","0.0500000000000000028","0.3500000000000000333","0.0500000000000000028","1460","711","Arc12-removebg-preview.png","4.4193125511703703623","86.2262536413563083215","270.3937021493582051335","260.3937021493582051335"
"6.4.2","Cannonball Task","483419443","2021-07-23","13:11:30","2","0","18.7749999999999985789","0","6","4","1","0","0","267.0570258486683314914","245.3978467442069870685","314.5306703249297015645","1","4","265.3937021493582051335","265.3937021493582051335","0.0500000000000000028","0.3500000000000000333","0.0500000000000000028","1460","711","Arc12-removebg-preview.png","-0.599974603111588678","145.6428893994639963694","270.3937021493582051335","260.3937021493582051335"
"6.4.2","Cannonball Task","483419443","2021-07-23","13:11:30","2","0","18.7749999999999985789","0","6","4","1","0","0","267.0570258486683314914","245.3978467442069870685","227.6738192857415015169","1","4","265.3937021493582051335","265.3937021493582051335","0.0500000000000000028","0.3500000000000000333","0.0500000000000000028","1460","641","Arc12-removebg-preview.png","-5.1989695717735688874","250.628690926970136843","270.3937021493582051335","260.3937021493582051335"
"6.4.2","Cannonball Task","483419443","2021-07-23","13:11:30","2","0","18.7749999999999985789","0","6","4","1","0","0","267.0570258486683314914","245.3978467442069870685","276.1264729025136830387","1","4","265.3937021493582051335","265.3937021493582051335","0.0500000000000000028","0.3500000000000000333","0.0500000000000000028","1460","641","Arc36-removebg-preview.png","-1.0419786774091917003","126.502558190026917373","282.3937021493582051335","248.3937021493582051335"
"6.4.2","Cannonball Task","483419443","2021-07-23","13:11:30","2","0","18.7749999999999985789","0","6","4","1","0","0","267.0570258486683314914","245.3978467442069870685","213.0437939458163043582","1","5","265.3937021493582051335","265.3937021493582051335","0.0500000000000000028","0.3500000000000000333","0.0500000000000000028","1460","641","Arc36-removebg-preview.png","-0.6692274262483177694","257.5791947863947939368","282.3937021493582051335","248.3937021493582051335"
"6.4.2","Cannonball Task","483419443","2021-07-23","13:11:30","2","0","18.7749999999999985789","0","6","4","1","0","0","267.0570258486683314914","245.3978467442069870685","155.2049404837202644103","1","5","265.3937021493582051335","265.3937021493582051335","0.0500000000000000028","0.3500000000000000333","0.0500000000000000028","1460","641","Arc36-removebg-preview.png","4.7979351288766753925","16.7138176822834232382","282.3937021493582051335","248.3937021493582051335"
"6.4.2","Cannonball Task","483419443","2021-07-23","13:11:30","2","0","18.7749999999999985789","0","6","4","1","0","0","267.0570258486683314914","253.592600139314754415","284.7662109613339680436","1","5","265.3937021493582051335","265.3937021493582051335","0.0500000000000000028","0.3500000000000000333","0.0500000000000000028","1460","641","Arc36-removebg-preview.png","2.9084832082402374276","4.3572586039913021594","282.3937021493582051335","248.3937021493582051335"
"6.4.2","Cannonball Task","483419443","2021-07-23","13:11:30","2","0","18.7749999999999985789","0","6","4","1","0","0","267.0570258486683314914","253.592600139314754415","94.5521988939848228028","1","5","265.1240137875378195531","265.1240137875378195531","0.0500000000000000028","0.3500000000000000333","0.0500000000000000028","1460","939","Arc36-removebg-preview.png","1.2596535135254516291","348.5978376093781321288","282.1240137875378195531","248.1240137875378195531"
"6.4.2","Cannonball Task","483419443","2021-07-23","13:11:30","2","0","18.7749999999999985789","0","6","4","1","0","0","267.0570258486683314914","253.592600139314754415","325.1811666053675935473","1","5","265.1240137875378195531","265.1240137875378195531","0.0500000000000000028","0.3500000000000000333","0.0500000000000000028","1460","939","Arc38-removebg-preview.png","4.5971891755478884178","327.4954649730341884606","283.1240137875378195531","247.1240137875378195531"
"6.4.2","Cannonball Task","483419443","2021-07-23","13:11:30","2","0","18.7749999999999985789","0","5","4","1","1","0","267.0570258486683314914","253.592600139314754415","115.4433023918986549461","2","5","265.1240137875378195531","265.1240137875378195531","0.0500000000000000028","0.3500000000000000333","0.1000000000000000056","1460","939","Arc38-removebg-preview.png","2.0447370161910685127","298.4943912128206306988","283.1240137875378195531","247.1240137875378195531"
"6.4.2","Cannonball Task","483419443","2021-07-23","13:11:30","2","0","18.7749999999999985789","0","5","4","1","1","0","267.0570258486683314914","279.3817438200509286617","172.7690480120407983122","2","5","265.1240137875378195531","265.1240137875378195531","0.0500000000000000028","0.3500000000000000333","0.1000000000000000056","1460","939","Arc38-removebg-preview.png","0.9032111905239031957","229.8444980173009639657","283.1240137875378195531","247.1240137875378195531"
"6.4.2","Cannonball Task","483419443","2021-07-23","13:11:30","2","0","18.7749999999999985789","0","5","4","1","1","0","267.0570258486683314914","279.3817438200509286617","150.3102599806874479782","2","5","265.1240137875378195531","265.1240137875378195531","0.0500000000000000028","0.3500000000000000333","0.1000000000000000056","1460","614","Arc38-removebg-preview.png","0.6450213354308778069","248.0277127791260625145","283.1240137875378195531","247.1240137875378195531"
"6.4.2","Cannonball Task","483419443","2021-07-23","13:11:30","2","0","18.7749999999999985789","0","5","4","1","1","0","267.0570258486683314914","279.3817438200509286617","229.9142320151240994619","2","5","265.1240137875378195531","265.1240137875378195531","0.0500000000000000028","0.3500000000000000333","0.1000000000000000056","1460","614","Arc28-removebg-preview.png","5.4287969621773122242","93.8469105246120420816","278.1240137875378195531","252.1240137875378195531"
"6.4.2","Cannonball Task","483419443","2021-07-23","13:11:30","2","0","18.7749999999999985789","0","6","4","1","0","0","267.0570258486683314914","279.3817438200509286617","345.5316854607154937185","2","6","265.1240137875378195531","265.1240137875378195531","0.0500000000000000028","0.3500000000000000333","0.1000000000000000056","1460","614","Arc28-removebg-preview.png","-3.3926885682745613337","212.1080772513775229982","278.1240137875378195531","252.1240137875378195531"
"6.4.2","Cannonball Task","483419443","2021-07-23","13:11:30","2","0","18.7749999999999985789","0","6","4","1","0","0","267.0570258486683314914","279.3817438200509286617","50.449082555819558138","2","6","265.1240137875378195531","265.1240137875378195531","0.0500000000000000028","0.3500000000000000333","0.1000000000000000056","1460","614","Arc28-removebg-preview.png","-6.4560681603356631086","47.7985737304665505576","278.1240137875378195531","252.1240137875378195531"
"6.4.2","Cannonball Task","483419443","2021-07-23","13:11:30","2","0","18.7749999999999985789","0","6","4","1","0","0","267.0570258486683314914","277.0257910082087846604","132.5894683628784207485","2","6","265.1240137875378195531","265.1240137875378195531","0.0500000000000000028","0.3500000000000000333","0.1000000000000000056","1460","614","Arc28-removebg-preview.png","-6.3483273925900407519","353.5740250799744330834","278.1240137875378195531","252.1240137875378195531"
"6.4.2","Cannonball Task","483419443","2021-07-23","13:11:30","2","0","18.7749999999999985789","0","6","4","1","0","0","267.0570258486683314914","277.0257910082087846604","166.6975892909564151978","2","6","265.2363583092738394953","265.2363583092738394953","0.0500000000000000028","0.3500000000000000333","0.1000000000000000056","1460","858","Arc28-removebg-preview.png","4.0932449819318783568","58.2745685936591044651","278.2363583092738394953","252.2363583092738394953"
"6.4.2","Cannonball Task","483419443","2021-07-23","13:11:30","2","0","18.7749999999999985789","0","6","4","1","0","0","267.0570258486683314914","277.0257910082087846604","147.6367918652567823301","2","6","265.2363583092738394953","265.2363583092738394953","0.0500000000000000028","0.3500000000000000333","0.1000000000000000056","1460","858","Arc54-removebg-preview.png","1.9091949735724671466","201.5019731227080228564","291.2363583092738394953","239.2363583092738394953"
"6.4.2","Cannonball Task","483419443","2021-07-23","13:11:30","2","0","18.7749999999999985789","0","5","4","1","1","0","267.0570258486683314914","277.0257910082087846604","267.1254943467503153443","3","6","265.2363583092738394953","265.2363583092738394953","0.0500000000000000028","0.3500000000000000333","0.1500000000000000222","1460","858","Arc54-removebg-preview.png","-4.4707880131545154612","296.2248685528116425303","291.2363583092738394953","239.2363583092738394953"
"6.4.2","Cannonball Task","483419443","2021-07-23","13:11:30","2","0","18.7749999999999985789","0","5","5","1","1","0","267.0570258486683314914","277.0257910082087846604","32.6459928026064289952","3","6","265.2363583092738394953","265.2363583092738394953","0.0500000000000000028","0.5","0.1500000000000000222","1460","858","Arc54-removebg-preview.png","3.2174805146175109449","9.2017740870830078137","291.2363583092738394953","239.2363583092738394953"
"6.4.2","Cannonball Task","483419443","2021-07-23","13:11:30","2","0","18.7749999999999985789","1","5","5","2","1","0","201.8166829929260188692","277.0257910082087846604","250.4915029766251279852","3","6","265.2363583092738394953","265.2363583092738394953","0.0500000000000000028","0.5","0.1500000000000000222","1460","858","Arc54-removebg-preview.png","-0.2528749143772297536","199.8230019770150533986","291.2363583092738394953","239.2363583092738394953"
"6.4.2","Cannonball Task","483419443","2021-07-23","13:11:30","2","0","18.7749999999999985789","2","5","5","2","1","0","268.0542301731310317336","277.0257910082087846604","231.3972484300372514099","3","6","265.2363583092738394953","265.2363583092738394953","0.0500000000000000028","0.5","0.1500000000000000222","1460","858","Arc54-removebg-preview.png","-1.6993562010835272513","353.9433932569677381252","291.2363583092738394953","239.2363583092738394953"
"6.4.2","Cannonball Task","483419443","2021-07-23","13:11:30","2","0","18.7749999999999985789","2","5","5","2","1","0","268.0542301731310317336","243.6829960719543350933","162.0337618240233723554","3","6","265.2363583092738394953","265.2363583092738394953","0.0500000000000000028","0.5","0.1500000000000000222","1460","858","Arc54-removebg-preview.png","-5.7399199020696141105","100.131738553785652357","291.2363583092738394953","239.2363583092738394953"
