"build","experimentName","subject","date","time","trialcode","blockcode","stimulusitem1","trial.presentation_left.percentcorrect","trial.presentation_right.percentcorrect","trial.presentation_left.response","trial.presentation_left.latency","trial.presentation_right.response","trial.presentation_right.latency","picture.Left.currentvalue","picture.Right.currentvalue","block_number","task_phase","LeftStimSelected","RightStimSelected","percentTrialsCorrectFeedback_left","percentTrialsCorrectFeedback_right","responseAndFeedbackCategory","isThisTrialPractice","isResponseCorrect","isFeedbackAccurate","trial_number","total_trialnum","numbercorrectfeedback","totalcorrect","numberoftimesleft","numberoftimesright","rightleftcorrect","consecutivecorrect","reversalnumber","totalearnings","centsearned"
"6.4.2","Reversal_Task","1","2021-08-16","20:53:30","reset_trial","Experiment_block_rightstart","Press SPACE to continue","0","87","36","263","36","312","20","18","2","Reversal","20","18","0.8000000000000000444","0.2000000000000000111","IRIF","0","-1","1","50","62","29","","0","0","left","0","31","1.5","14.5"
"6.4.2","Reversal_Task","1","2021-08-16","20:53:30","presentation_right","Experiment_block_rightstart","frog.bmp","0","100","36","263","36","1473","34","23","2","Acquisiton","34","23","0.2000000000000000111","0.8000000000000000444","CRCF","0","1","1","1","63","0","","0","1","right","0","31","16","0"
"6.4.2","Reversal_Task","1","2021-08-16","20:53:30","fixation","Experiment_block_rightstart","+","0","100","36","263","36","1473","34","23","2","Acquisiton","34","23","0.2000000000000000111","0.8000000000000000444","CRCF","0","1","1","1","63","1","","0","1","right","1","31","16","0.5"
"6.4.2","Reversal_Task","1","2021-08-16","20:53:30","presentation_right","Experiment_block_rightstart","frog.bmp","0","100","36","263","36","185","34","23","2","Acquisiton","34","23","0.2000000000000000111","0.8000000000000000444","CRCF","0","1","1","2","64","1","","0","2","right","1","31","16","0.5"
"6.4.2","Reversal_Task","1","2021-08-16","20:53:30","fixation","Experiment_block_rightstart","+","0","100","36","263","36","185","34","23","2","Acquisiton","34","23","0.2000000000000000111","0.8000000000000000444","CRCF","0","1","1","2","64","2","","0","2","right","2","31","16","1"
"6.4.2","Reversal_Task","1","2021-08-16","20:53:30","presentation_right","Experiment_block_rightstart","frog.bmp","0","100","36","263","36","53","34","23","2","Acquisiton","34","23","0.2000000000000000111","0.8000000000000000444","CRCF","0","1","1","3","65","2","","0","3","right","2","31","16","1"
"6.4.2","Reversal_Task","1","2021-08-16","20:53:30","fixation","Experiment_block_rightstart","+","0","100","36","263","36","53","34","23","2","Acquisiton","34","23","0.2000000000000000111","0.8000000000000000444","CRCF","0","1","1","3","65","3","","0","3","right","3","31","16","1.5"
"6.4.2","Reversal_Task","1","2021-08-16","20:53:30","presentation_right","Experiment_block_rightstart","frog.bmp","0","100","36","263","36","0","34","23","2","Acquisiton","34","23","0.2000000000000000111","0.8000000000000000444","CRCF","0","1","1","4","66","3","","0","4","right","3","31","16","1.5"
"6.4.2","Reversal_Task","1","2021-08-16","20:53:30","fixation","Experiment_block_rightstart","+","0","100","36","263","36","0","34","23","2","Acquisiton","34","23","0.2000000000000000111","0.8000000000000000444","CRCF","0","1","1","4","66","4","","0","4","right","4","31","16","2"
"6.4.2","Reversal_Task","1","2021-08-16","20:53:30","presentation_right","Experiment_block_rightstart","frog.bmp","0","100","36","263","36","447","34","23","2","Acquisiton","34","23","0.2000000000000000111","0.8000000000000000444","CRCF","0","1","1","5","67","4","","0","5","right","4","31","16","2"
"6.4.2","Reversal_Task","1","2021-08-16","20:53:30","fixation","Experiment_block_rightstart","+","0","100","36","263","36","447","34","23","2","Acquisiton","34","23","0.2000000000000000111","0.8000000000000000444","CRCF","0","1","1","5","67","5","","0","5","right","5","31","16","2.5"
"6.4.2","Reversal_Task","1","2021-08-16","20:53:30","presentation_right","Experiment_block_rightstart","frog.bmp","0","100","36","263","36","1006","34","23","2","Acquisiton","34","23","0.2000000000000000111","0.8000000000000000444","CRCF","0","1","1","6","68","5","","0","6","right","5","31","16","2.5"
"6.4.2","Reversal_Task","1","2021-08-16","20:53:30","fixation","Experiment_block_rightstart","+","0","100","36","263","36","1006","34","23","2","Acquisiton","34","23","0.2000000000000000111","0.8000000000000000444","CRCF","0","1","1","6","68","6","","0","6","right","6","31","16","3"
"6.4.2","Reversal_Task","1","2021-08-16","20:53:30","presentation_right","Experiment_block_rightstart","frog.bmp","0","100","36","263","36","161","34","23","2","Acquisiton","34","23","0.2000000000000000111","0.8000000000000000444","CRCF","0","1","1","7","69","6","","0","7","right","6","31","16","3"
"6.4.2","Reversal_Task","1","2021-08-16","20:53:30","fixation","Experiment_block_rightstart","+","0","100","36","263","36","161","34","23","2","Acquisiton","34","23","0.2000000000000000111","0.8000000000000000444","CRCF","0","1","1","7","69","7","","0","7","right","7","31","16","3.5"
"6.4.2","Reversal_Task","1","2021-08-16","20:53:30","presentation_right","Experiment_block_rightstart","frog.bmp","0","100","36","263","36","781","34","23","2","Acquisiton","34","23","0.2000000000000000111","0.8000000000000000444","CRIF","0","1","-1","8","70","7","","0","8","right","7","31","16","3.5"
"6.4.2","Reversal_Task","1","2021-08-16","20:53:30","fixation","Experiment_block_rightstart","+","0","100","36","263","36","781","34","23","2","Acquisiton","34","23","0.2000000000000000111","0.8000000000000000444","CRIF","0","1","-1","8","70","7","","0","8","right","8","31","16","3.5"
"6.4.2","Reversal_Task","1","2021-08-16","20:53:30","presentation_right","Experiment_block_rightstart","frog.bmp","0","100","36","263","36","160","34","23","2","Acquisiton","34","23","0.2000000000000000111","0.8000000000000000444","CRCF","0","1","1","9","71","7","","0","9","right","8","31","16","3.5"
"6.4.2","Reversal_Task","1","2021-08-16","20:53:30","fixation","Experiment_block_rightstart","+","0","100","36","263","36","160","34","23","2","Acquisiton","34","23","0.2000000000000000111","0.8000000000000000444","CRCF","0","1","1","9","71","8","","0","9","right","9","31","16","4"
"6.4.2","Reversal_Task","1","2021-08-16","20:53:30","presentation_right","Experiment_block_rightstart","frog.bmp","0","100","36","263","36","129","34","23","2","Acquisiton","34","23","0.2000000000000000111","0.8000000000000000444","CRCF","0","1","1","10","72","8","","0","10","right","9","31","16","4"
"6.4.2","Reversal_Task","1","2021-08-16","20:53:30","fixation","Experiment_block_rightstart","+","0","100","36","263","36","129","34","23","2","Acquisiton","34","23","0.2000000000000000111","0.8000000000000000444","CRCF","0","1","1","10","72","9","","0","10","right","10","31","16","4.5"
"6.4.2","Reversal_Task","1","2021-08-16","20:53:30","presentation_right","Experiment_block_rightstart","frog.bmp","0","100","36","263","36","1264","34","23","2","Acquisiton","34","23","0.2000000000000000111","0.8000000000000000444","CRIF","0","1","-1","11","73","9","","0","11","right","10","31","16","4.5"
"6.4.2","Reversal_Task","1","2021-08-16","20:53:30","fixation","Experiment_block_rightstart","+","0","100","36","263","36","1264","34","23","2","Acquisiton","34","23","0.2000000000000000111","0.8000000000000000444","CRIF","0","1","-1","11","73","9","","0","11","right","11","31","16","4.5"
"6.4.2","Reversal_Task","1","2021-08-16","20:53:30","presentation_right","Experiment_block_rightstart","frog.bmp","0","91","36","263","33","253","34","23","2","Acquisiton","34","23","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","12","74","9","","1","11","right","11","31","16","4.5"
"6.4.2","Reversal_Task","1","2021-08-16","20:53:30","fixation","Experiment_block_rightstart","+","0","91","36","263","33","253","34","23","2","Acquisiton","34","23","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","12","74","9","","1","11","right","0","31","16","4.5"
"6.4.2","Reversal_Task","1","2021-08-16","20:53:30","presentation_right","Experiment_block_rightstart","frog.bmp","0","84","36","263","33","224","34","23","2","Acquisiton","34","23","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","13","75","9","","2","11","right","0","31","16","4.5"
"6.4.2","Reversal_Task","1","2021-08-16","20:53:30","fixation","Experiment_block_rightstart","+","0","84","36","263","33","224","34","23","2","Acquisiton","34","23","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","13","75","9","","2","11","right","0","31","16","4.5"
"6.4.2","Reversal_Task","1","2021-08-16","20:53:30","presentation_right","Experiment_block_rightstart","frog.bmp","0","78","36","263","33","159","34","23","2","Acquisiton","34","23","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","14","76","9","","3","11","right","0","31","16","4.5"
"6.4.2","Reversal_Task","1","2021-08-16","20:53:30","fixation","Experiment_block_rightstart","+","0","78","36","263","33","159","34","23","2","Acquisiton","34","23","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","14","76","9","","3","11","right","0","31","16","4.5"
"6.4.2","Reversal_Task","1","2021-08-16","20:53:30","presentation_right","Experiment_block_rightstart","frog.bmp","0","73","36","263","33","9","34","23","2","Acquisiton","34","23","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","15","77","9","","4","11","right","0","31","16","4.5"
"6.4.2","Reversal_Task","1","2021-08-16","20:53:30","fixation","Experiment_block_rightstart","+","0","73","36","263","33","9","34","23","2","Acquisiton","34","23","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","15","77","9","","4","11","right","0","31","16","4.5"
"6.4.2","Reversal_Task","1","2021-08-16","20:53:30","presentation_right","Experiment_block_rightstart","frog.bmp","0","68","36","263","33","384","34","23","2","Acquisiton","34","23","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","16","78","9","","5","11","right","0","31","16","4.5"
"6.4.2","Reversal_Task","1","2021-08-16","20:53:30","fixation","Experiment_block_rightstart","+","0","68","36","263","33","384","34","23","2","Acquisiton","34","23","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","16","78","9","","5","11","right","0","31","16","4.5"
"6.4.2","Reversal_Task","1","2021-08-16","20:53:30","presentation_right","Experiment_block_rightstart","frog.bmp","0","64","36","263","33","255","34","23","2","Acquisiton","34","23","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","17","79","9","","6","11","right","0","31","16","4.5"
"6.4.2","Reversal_Task","1","2021-08-16","20:53:30","fixation","Experiment_block_rightstart","+","0","64","36","263","33","255","34","23","2","Acquisiton","34","23","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","17","79","9","","6","11","right","0","31","16","4.5"
"6.4.2","Reversal_Task","1","2021-08-16","20:53:30","presentation_right","Experiment_block_rightstart","frog.bmp","0","61","36","263","33","148","34","23","2","Acquisiton","34","23","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","18","80","9","","7","11","right","0","31","16","4.5"
"6.4.2","Reversal_Task","1","2021-08-16","20:53:30","fixation","Experiment_block_rightstart","+","0","61","36","263","33","148","34","23","2","Acquisiton","34","23","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","18","80","9","","7","11","right","0","31","16","4.5"
"6.4.2","Reversal_Task","1","2021-08-16","20:53:30","presentation_right","Experiment_block_rightstart","frog.bmp","0","57","36","263","33","175","34","23","2","Acquisiton","34","23","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","19","81","9","","8","11","right","0","31","16","4.5"
"6.4.2","Reversal_Task","1","2021-08-16","20:53:30","fixation","Experiment_block_rightstart","+","0","57","36","263","33","175","34","23","2","Acquisiton","34","23","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","19","81","9","","8","11","right","0","31","16","4.5"
"6.4.2","Reversal_Task","1","2021-08-16","20:53:30","presentation_right","Experiment_block_rightstart","frog.bmp","0","55","36","263","33","149","34","23","2","Acquisiton","34","23","0.2000000000000000111","0.8000000000000000444","IRCF","0","-1","-1","20","82","9","","9","11","right","0","31","16","4.5"
"6.4.2","Reversal_Task","1","2021-08-16","20:53:30","fixation","Experiment_block_rightstart","+","0","55","36","263","33","149","34","23","2","Acquisiton","34","23","0.2000000000000000111","0.8000000000000000444","IRCF","0","-1","-1","20","82","10","","9","11","right","0","31","16","5"
"6.4.2","Reversal_Task","1","2021-08-16","20:53:30","presentation_right","Experiment_block_rightstart","frog.bmp","0","52","36","263","33","116","34","23","2","Acquisiton","34","23","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","21","83","10","","10","11","right","0","31","16","5"
"6.4.2","Reversal_Task","1","2021-08-16","20:53:30","fixation","Experiment_block_rightstart","+","0","52","36","263","33","116","34","23","2","Acquisiton","34","23","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","21","83","10","","10","11","right","0","31","16","5"
"6.4.2","Reversal_Task","1","2021-08-16","20:53:30","presentation_right","Experiment_block_rightstart","frog.bmp","0","50","36","263","33","198","34","23","2","Acquisiton","34","23","0.2000000000000000111","0.8000000000000000444","IRCF","0","-1","-1","22","84","10","","11","11","right","0","31","16","5"
"6.4.2","Reversal_Task","1","2021-08-16","20:53:30","fixation","Experiment_block_rightstart","+","0","50","36","263","33","198","34","23","2","Acquisiton","34","23","0.2000000000000000111","0.8000000000000000444","IRCF","0","-1","-1","22","84","11","","11","11","right","0","31","16","5.5"
"6.4.2","Reversal_Task","1","2021-08-16","20:53:30","presentation_right","Experiment_block_rightstart","frog.bmp","0","52","36","263","36","18","34","23","2","Acquisiton","34","23","0.2000000000000000111","0.8000000000000000444","CRIF","0","1","-1","23","85","11","","11","12","right","0","31","16","5.5"
"6.4.2","Reversal_Task","1","2021-08-16","20:53:30","fixation","Experiment_block_rightstart","+","0","52","36","263","36","18","34","23","2","Acquisiton","34","23","0.2000000000000000111","0.8000000000000000444","CRIF","0","1","-1","23","85","11","","11","12","right","1","31","16","5.5"
"6.4.2","Reversal_Task","1","2021-08-16","20:53:30","presentation_right","Experiment_block_rightstart","frog.bmp","0","54","36","263","36","253","34","23","2","Acquisiton","34","23","0.2000000000000000111","0.8000000000000000444","CRCF","0","1","1","24","86","11","","11","13","right","1","31","16","5.5"
"6.4.2","Reversal_Task","1","2021-08-16","20:53:30","fixation","Experiment_block_rightstart","+","0","54","36","263","36","253","34","23","2","Acquisiton","34","23","0.2000000000000000111","0.8000000000000000444","CRCF","0","1","1","24","86","12","","11","13","right","2","31","16","6"
"6.4.2","Reversal_Task","1","2021-08-16","20:53:30","presentation_right","Experiment_block_rightstart","frog.bmp","0","56","36","263","36","183","34","23","2","Acquisiton","34","23","0.2000000000000000111","0.8000000000000000444","CRIF","0","1","-1","25","87","12","","11","14","right","2","31","16","6"
